"var1","var2","label"
"1",-0.153768812066264,7.7987796055492,1
"2",7.57700144732749,1.22053182035718,1
"3",-1.38408350659578,12.9677033610041,1
"4",5.77025316928524,4.00906604179634,1
"5",-0.0956701369670183,9.27227197742572,1
"6",6.30915613855223,4.50674705581829,1
"7",2.04962887168422,4.56617786192613,1
"8",7.83574460954444,6.0690676143122,1
"9",4.49127073767534,9.22854434308499,1
"10",1.74619500734429,6.23361259615202,1
"11",5.75792092027108,4.16498199204883,1
"12",9.05346957381378,2.52788631056079,1
"13",3.87790267595949,5.57017756789023,1
"14",7.1492451087398,0.546239008440047,1
"15",7.57621177204169,2.9317936966811,1
"16",4.12441813268725,4.57917217290671,1
"17",11.4466656655707,1.98729195817495,1
"18",7.55941828261502,1.84600835918425,1
"19",5.38370441485477,4.36676210103144,1
"20",8.13744961849569,0.208166414968375,1
"21",4.72260451054481,5.67481221757129,1
"22",4.40632224043799,3.91389604241839,1
"23",5.78363259642384,4.46036701397216,1
"24",3.93842856545923,5.96586573892224,1
"25",7.04469398818869,5.41581773388561,1
"26",2.57451493412341,6.80611354158217,1
"27",-4.71721797894331,14.7385711359902,1
"28",5.42488448108469,3.40695144403846,1
"29",9.03232566070889,-0.301761986054705,1
"30",4.12525236555377,3.57096821581172,1
"31",11.2872631986281,-1.65540053249041,1
"32",2.97170890780371,5.35297373215913,1
"33",7.77160875027721,2.34081358688478,1
"34",4.31103742320371,5.0291677561533,1
"35",5.2857215405853,3.50140020759299,1
"36",2.69712560252255,9.37350293642416,1
"37",9.13732959566943,0.271392013109852,1
"38",6.83859161642371,8.00358441282113,1
"39",7.54756115058188,3.23242115743376,1
"40",14.311609989309,-0.588475909764179,1
"41",-2.72364288085282,0.114626923749547,2
"42",-1.1860665276678,-0.634424417813971,2
"43",3.38170540285672,4.12529325408698,2
"44",0.600921664517062,1.42406560727498,2
"45",6.88080793165281,5.94171266718188,2
"46",6.16788522315169,3.42465733053858,2
"47",3.02406871485906,4.10496677495809,2
"48",5.70016043318744,3.91004748549315,2
"49",1.98794132357707,3.19251363063576,2
"50",0.734692170312583,3.17303537053656,2
"51",1.66678031734876,2.54928295685026,2
"52",5.04555591047609,4.21917340072018,2
"53",5.09961707652007,4.66324859961847,2
"54",8.88441747817658,2.48824705125179,2
"55",6.81663165120424,6.45469538401789,2
"56",8.45261012471402,11.6957157755763,2
"57",8.23145226863437,6.96683713550752,2
"58",-0.94813853699414,0.122153782056476,2
"59",2.16841616321894,2.62273674620715,2
"60",1.94812390357517,-0.0450007244493129,2
"61",6.92084752874558,7.40351911371375,2
"62",2.44683255508449,1.74097909484,2
"63",10.3879394612371,8.42877263578129,2
"64",-1.65344048953709,-0.269245913295224,2
"65",3.03392848412956,4.73506783000968,2
"66",2.64896671495198,3.94009081149273,2
"67",2.60091769284284,4.98105697276482,2
"68",0.824016236918181,0.458911009741801,2
"69",7.78686698572282,7.20837204956717,2
"70",5.5697238415849,3.12163812246943,2
"71",9.88565280105748,9.02402125618643,2
"72",5.29448251389442,4.2047309439666,2
"73",3.611380223709,4.78386771787513,2
"74",6.32079107879941,6.46351193055722,2
"75",3.25209726713622,0.770886879580357,2
"76",-0.839845886083626,-0.420158747957261,2
"77",6.85022508230464,6.7283682109046,2
"78",2.48233070530702,2.40357969880531,2
"79",7.22539496466838,7.59520053695272,2
"80",4.71697284030503,3.42609535676099,2
"81",10.378433773694,10.1006078056145,3
"82",18.2227573636166,21.1423348681143,3
"83",21.8236182428332,20.2724896412145,3
"84",17.3128491200506,19.5769519976705,3
"85",18.7684416599551,15.1729084496572,3
"86",13.8267541897883,13.0851527464463,3
"87",15.8097276362914,15.9969277752739,3
"88",15.2227956782203,14.4622825817429,3
"89",13.1692332745507,11.7782868569327,3
"90",20.7449505321593,18.5440675221154,3
"91",11.6942131394525,11.122746376367,3
"92",21.0783551083807,17.5989498826689,3
"93",17.4081866025573,15.8354748719344,3
"94",18.5395689912881,17.1725843605617,3
"95",9.20858566225752,10.0865122940412,3
"96",13.7207153738986,12.0126035321358,3
"97",12.5846187530448,14.6414821454829,3
"98",12.5244045901221,13.9647412506405,3
"99",15.0703396426924,19.2896867623029,3
"100",17.2318583417148,17.925914577965,3
"101",15.6050905039702,15.5166297802726,3
"102",14.8685979818315,16.0005284684427,3
"103",13.6685416271646,12.0724722496951,3
"104",11.5845951914473,14.0195251733641,3
"105",19.0322461098128,19.2213156018533,3
"106",15.0182139066808,16.8935307525083,3
"107",10.9142084177079,12.149582483922,3
"108",14.4378944643287,13.062679828595,3
"109",16.1839056497067,18.7948082090909,3
"110",12.3837292660722,12.7615035714586,3
"111",13.3789173938524,15.4907927844223,3
"112",14.0005170439386,12.3004578150808,3
"113",14.6341724927896,16.0280921009323,3
"114",16.639716195293,14.9193730015532,3
"115",17.5510683225924,17.0194138539828,3
"116",13.4917565174132,15.7868336818283,3
"117",13.1298853541733,11.8532425293678,3
"118",12.3175328260062,10.9956137136408,3
"119",16.0195680783388,14.9312792550372,3
"120",12.1947457195244,11.7838780617916,3
