"var1","var2","label"
"1",4.2537518665593,6.73803905814135,1
"2",9.42219530676354,1.32931435188278,1
"3",6.70406920353273,1.80467287745313,1
"4",6.75685390136658,2.98145783477741,1
"5",7.49319413631202,1.99475850569404,1
"6",4.74549613335914,6.41765453721936,1
"7",4.10751394050737,5.77106647333754,1
"8",6.36244338674322,4.52792686883455,1
"9",-0.0436445129028185,9.11925335820143,1
"10",5.62424375251099,4.9792480922166,1
"11",4.08951864780832,4.79297176272057,1
"12",1.51315337128478,9.17909266063217,1
"13",1.8244685193652,6.35081624568234,1
"14",8.27453869549103,1.30415402141058,1
"15",6.93944772190715,-0.718051908060217,1
"16",3.4305982371696,6.91633997129622,1
"17",5.35042193223886,8.21934115762869,1
"18",6.93752303228475,4.58491421503589,1
"19",3.6998879828645,5.22473601370594,1
"20",2.36279763562956,7.59015711643847,1
"21",8.63481402333055,-0.301077445540109,1
"22",5.959048994484,6.87221088692796,1
"23",0.113058263014758,11.7518774709482,1
"24",13.0301570569775,-4.47354649801551,1
"25",1.43252060662793,10.4519579047479,1
"26",7.97114707858996,1.59228430490283,1
"27",5.42066487086262,3.6100682487447,1
"28",8.6427018486765,3.62131245948677,1
"29",5.90450998721954,6.78312367244261,1
"30",0.856383837696679,7.63930233857865,1
"31",4.08496982232994,7.78668225841386,1
"32",2.4945180890082,4.73072107124746,1
"33",5.64973217067182,6.34586089343881,1
"34",5.51109065679308,4.76474262876456,1
"35",3.81362562180204,7.36305339405274,1
"36",6.24028137635065,7.66601244934976,1
"37",13.2568518481884,1.05177749246931,1
"38",4.91902893858363,5.16361198935845,1
"39",6.84507950592384,2.02373230607561,1
"40",2.32545625451578,6.05094418425324,1
"41",3.09780896430599,7.04465881666436,2
"42",2.82783729395243,2.86673563612247,2
"43",11.6796881771686,12.9534429319891,2
"44",-0.27754355081837,0.0684725988119403,2
"45",3.91569187855883,4.10726616808217,2
"46",5.1316841547139,4.14813440992928,2
"47",10.2862513285502,10.0413724090283,2
"48",5.20632135554378,9.74945129225406,2
"49",0.502384862888575,-0.194089661239413,2
"50",7.20214955827252,6.34794794029579,2
"51",8.15552886851624,11.3416068559422,2
"52",-2.98531823922981,-1.77258376562714,2
"53",4.90164046806964,6.10716448234204,2
"54",3.78121919774348,2.67409443513638,2
"55",4.04243719725865,5.28943032438083,2
"56",7.55694197932344,5.77791438895446,2
"57",8.70557078875243,6.04187806771674,2
"58",-1.95467092763263,-0.974233063239843,2
"59",6.8744972165339,9.33185863875313,2
"60",8.53984284055459,10.1688523902619,2
"61",-0.859688967494618,-2.66434379890984,2
"62",8.02482037476511,7.76316229541299,2
"63",4.8706009192753,1.44267704716383,2
"64",12.6221214511135,9.8185508901636,2
"65",9.09284709077996,10.6076050224445,2
"66",6.69225430976323,7.067046685074,2
"67",3.03229309050267,3.87019526612189,2
"68",5.92365500624126,5.64881678005329,2
"69",5.61504212207172,4.27678700061629,2
"70",3.41513985245192,0.27676423829363,2
"71",5.05208208377019,6.96696684296159,2
"72",5.68377305273347,3.56058414994059,2
"73",-0.28259886088181,2.73587552615648,2
"74",4.97918213246812,3.50828541516686,2
"75",6.97217104400413,5.59904751970866,2
"76",6.57691414388243,3.89440177656176,2
"77",3.36526775245088,4.87870172046648,2
"78",2.54827604362703,4.36594159694661,2
"79",4.22807638296834,2.78066476780088,2
"80",13.3123746844394,10.8426355701681,2
"81",22.1913971506961,22.0677736366235,3
"82",23.8018751478887,24.1029513472684,3
"83",19.8046472896626,19.5277817430639,3
"84",19.1969395629142,20.6085425872614,3
"85",26.2790628125427,27.9431227351135,3
"86",24.3559754449375,25.2963222143871,3
"87",22.0329640474109,21.0650196932508,3
"88",24.3826307291772,23.8886069360406,3
"89",20.4354155386223,24.344425797764,3
"90",22.783506598001,20.3173406835242,3
"91",27.3357293848486,25.530825816369,3
"92",22.2262322821508,21.3505390237479,3
"93",29.4754471505975,29.8371358813696,3
"94",28.5880847507891,28.4336184891467,3
"95",25.6396005380276,24.7692401604852,3
"96",30.4827277695076,27.3899171146163,3
"97",27.3172506543801,26.0468344283874,3
"98",20.5994234679912,22.1130226497285,3
"99",23.4863713829726,22.4524731236824,3
"100",26.0052132662689,24.2482082119185,3
"101",21.4568473873638,18.101709587983,3
"102",24.3181141049491,25.1562565004415,3
"103",22.972879866996,24.324603831466,3
"104",22.0796919057403,22.7530818961087,3
"105",25.6975887906755,26.7945539957094,3
"106",23.2194793989538,23.5185520355976,3
"107",21.480247503953,22.8828058492463,3
"108",21.1237504816496,21.2016080877359,3
"109",21.9842284510129,22.1289126725855,3
"110",22.3976982616089,25.1833093957759,3
"111",23.8018126732538,21.7735796121641,3
"112",26.1078255854598,29.3295854768231,3
"113",25.7535066655466,28.0904380790463,3
"114",29.7185120616014,30.1724336657548,3
"115",22.2325054272007,23.7949289726217,3
"116",25.3815730974145,22.822824888728,3
"117",23.0781240656156,19.6424940930346,3
"118",21.7157640519446,21.7773246005039,3
"119",28.314390935065,25.1960023254993,3
"120",23.0384927091828,20.4225683211538,3
