"var1","var2","label"
"1",0.0235094820109953,-0.103539824955016,1
"2",1.09058834908588,1.17678586437927,1
"3",1.5932013345282,1.62993260412783,1
"4",0.563360497882634,-0.77555968497769,1
"5",0.368897111464818,0.0213476990828355,1
"6",-0.243181610989509,-0.201499174223172,1
"7",-0.182343083435754,-0.645574312105103,1
"8",0.441673334804742,0.0605007041758199,1
"9",1.12312175775366,-1.48929055467464,1
"10",-0.365796156314088,-1.15277041469851,1
"11",-0.456356874582677,-1.22739228115446,1
"12",-0.169961204839486,-0.870548896245671,1
"13",0.311570564834872,-0.171786390720575,1
"14",-1.79655019556073,-2.14405083115276,1
"15",-1.65227017975028,-1.76241495267426,1
"16",-1.5844264491585,-2.67903772147659,1
"17",-2.44604372543128,-2.59140217931213,1
"18",0.461462316673093,-0.0420436600699725,1
"19",0.178940924360254,0.430367332530924,1
"20",0.14395450708455,0.544809350624473,1
"21",-0.742047660904393,-2.04112929845157,1
"22",1.49411235566636,0.696027346832637,1
"23",-0.360122402619935,-0.349830731035736,1
"24",-0.668120536031999,-0.616807419903154,1
"25",-0.615717781576829,-1.10885644146709,1
"26",-0.395218126604662,-0.603779494701924,1
"27",-0.191300146794454,0.218851231821696,1
"28",-2.63567286044436,-2.76541573763047,1
"29",-1.18706638294698,-1.35357185064754,1
"30",0.552812638488046,0.293763152191306,1
"31",-1.34035328809626,-1.96571649967247,1
"32",1.82002864745662,1.13190190470759,1
"33",0.690127848151784,0.890721038608111,1
"34",1.1219631953579,-0.221626746691025,1
"35",-0.56003746280388,-1.40019361608503,1
"36",0.259886373450605,-0.574057476016728,1
"37",-0.324477564922416,-0.646409273069443,1
"38",1.58776351325634,1.4628908232854,1
"39",1.6562229593867,1.18727181136892,1
"40",-0.650790121852065,-1.87033026932789,1
"41",0.969884078232275,1.10930245629514,1
"42",0.472770184212266,0.0653123746776435,1
"43",0.614792780028205,0.25701888252863,1
"44",-0.0193546569885915,-0.422273704967098,1
"45",-1.81233384742666,-2.39826367020366,1
"46",1.33627213791393,0.551492423148633,1
"47",0.713585968677416,0.731227211030261,1
"48",1.540784454833,0.872595951335445,1
"49",1.37108264835262,-0.600750170009882,1
"50",1.32068802196091,-0.070870514384311,1
"51",1.75877191869758,4.22433999272445,2
"52",2.15361974980594,4.73683289179663,2
"53",0.711371583450809,3.74100446312933,2
"54",2.80371669791102,4.71488518143641,2
"55",1.4560830494529,3.36338514810302,2
"56",0.708876804784865,4.47924719783911,2
"57",2.88737169486777,4.81524049802595,2
"58",1.58813922177657,3.62656559774318,2
"59",-0.67606543254847,1.91630663478994,2
"60",3.23633159914114,6.75292926783932,2
"61",3.79286469504507,5.26263824771121,2
"62",1.43439056649844,2.94265865214021,2
