"var1","var2","label"
"1",4.2023174640162,5.9337962837226,1
"2",-0.867101983393773,4.63797027991408,1
"3",4.82947010146855,7.14590654397627,1
"4",6.20968218793888,8.38724304375452,1
"5",2.67983754744148,8.60393092398803,1
"6",3.21695473771735,5.55961258316319,1
"7",10.3648062901507,13.5715699289395,1
"8",3.182712505703,7.11042570951062,1
"9",8.12066098506809,15.1674199208684,1
"10",2.77555242483983,7.97844876196078,1
"11",1.3562505462614,8.64641686569474,1
"12",5.06956619878099,10.4065307899055,1
"13",4.98661771053363,12.0510482540943,1
"14",6.26761059304283,12.1869231708621,1
"15",4.57858265323302,9.16449439422038,1
"16",2.14184203295417,4.21987938865874,1
"17",4.37677456393544,8.30761916136142,1
"18",11.3807482959593,18.0168155322974,1
"19",11.8721822591411,16.7096585493648,1
"20",2.97872042444428,8.54468835891674,1
"21",4.10067492630473,9.23412445855135,1
"22",3.72734021857028,10.6505346185369,1
"23",8.07413365243627,11.367244686574,1
"24",3.65760109591824,10.2684070367074,1
"25",8.86260686285917,15.1511727840039,1
"26",3.99741847555452,11.1791586975049,1
"27",0.489844331010087,6.26149109772868,1
"28",2.09675927606659,6.82952238796505,1
"29",7.85764608290627,12.3192084180391,1
"30",2.41810645677938,8.03279691290767,1
"31",3.57849674166779,13.0060204734952,1
"32",2.9441901345372,7.52283670817847,1
"33",3.68891653360819,6.89439246981206,1
"34",6.13340621948793,12.2561276962843,1
"35",2.25618889281679,9.66842920203018,1
"36",9.45980354742151,10.754529275763,1
"37",7.88366144449232,14.6790387349549,1
"38",5.39893532979857,9.020924906312,1
"39",0.339252281182707,5.4443910915105,1
"40",4.34987263909878,12.3926403485185,1
"41",5.27954340706864,8.12417904854999,2
"42",-0.561743871562026,5.35643135220336,2
"43",1.48163307836419,1.14899947842404,2
"44",5.58726685307926,5.39347142996244,2
"45",1.88192916929683,4.99938385014363,2
"46",5.31332087507773,7.17376985251983,2
"47",2.58369042272733,5.21404480479826,2
"48",6.98399669460567,6.76954619096459,2
"49",6.01011684913954,1.16853551455957,2
"50",3.86726332268867,3.10924013462091,2
"51",1.37339623151115,1.18075306124487,2
"52",6.04735658932064,6.36623898947266,2
"53",9.51675871439327,10.1977725094468,2
"54",7.83203539411599,12.1516913782278,2
"55",9.32143269013629,9.0296417547877,2
"56",8.67034631478136,3.46592682116122,2
"57",1.74208627545206,1.85797457242782,2
"58",6.9282657183226,7.90679389232895,2
"59",2.98074708362606,1.28107240518248,2
"60",-0.366814999404411,-1.48370571963204,2
"61",10.8477292720528,10.8235105613277,2
"62",2.19103490865806,-0.308975513793048,2
"63",5.83309006734866,5.76282521624425,2
"64",4.92039842873003,5.50063498027122,2
"65",9.63431906023989,9.23341314720408,2
"66",3.73144049089409,2.31412516101436,2
"67",5.72021549181796,5.07207370527957,2
"68",2.18106948894776,2.43174609190851,2
"69",3.61248564937336,2.34616903922331,2
"70",8.56343875134385,7.27567398942148,2
"71",4.36903681818232,3.32064775519328,2
"72",2.13710691760195,-2.84637022713131,2
"73",0.535416034853055,1.8763447846555,2
"74",9.08572587113813,12.3797932370008,2
"75",6.07883069212279,4.76717927034019,2
"76",6.3206948063349,3.73227611503553,2
"77",8.01800692295294,9.43956679836352,2
"78",2.69562971638277,1.65031681992424,2
"79",5.11553842391795,3.9354061888402,2
"80",3.95176534546951,3.41402853747768,2
"81",20.6923809360665,23.1771878088331,3
"82",24.7071540220836,23.4651542401795,3
"83",26.2449280589503,23.5655846765207,3
"84",26.5991124365735,25.2685728219284,3
"85",22.0517686286147,22.7003482132843,3
"86",23.8083372914131,23.6286014985729,3
"87",19.7236023918355,20.6043558939384,3
"88",17.9602872320223,18.5267900091642,3
"89",26.1456830655214,25.5819113618201,3
"90",22.1937698301368,20.0296689636417,3
"91",28.2836267109473,28.9392664304178,3
"92",25.6815350683617,27.5452391084125,3
"93",24.0965032519993,27.7621289925966,3
"94",21.1482003641339,22.5344520953472,3
"95",24.2476609510236,26.2742671992982,3
"96",25.1298501207166,22.9865645762853,3
"97",23.1796840016514,23.7282489817342,3
"98",25.1578503282357,25.4871938562791,3
"99",18.8197151595014,20.962871962183,3
"100",24.768189106336,24.9711681391605,3
"101",29.3259126029568,32.568669151292,3
"102",27.2175292897716,29.495916403671,3
"103",24.7094249193962,25.0226796310388,3
"104",25.8772666145618,25.8862063147415,3
"105",23.5655666109421,23.9956486851153,3
"106",33.6801229705851,30.5763693667893,3
"107",21.2162191357524,18.7291267510394,3
"108",28.5147454640498,27.8952030590596,3
"109",26.9391544774051,26.9365248989029,3
"110",27.9892226426221,25.7576557063785,3
"111",26.003749096336,27.8186524387954,3
"112",25.4931356094079,26.7166348070734,3
"113",26.4153503072866,26.9078744773705,3
"114",19.2415993087214,19.6092945088797,3
"115",27.2737335807968,25.6037202314518,3
"116",24.2591750813151,19.2156609256649,3
"117",24.688753982237,24.9774681169255,3
"118",24.9021768517752,27.0833262922271,3
"119",25.9672644796252,23.5539163830522,3
"120",24.3306603885048,22.6643644514507,3
